Crash Date/Time,Weather,Latitude,Longitude,Vehicle Damage Extent,Vehicle Year,Vehicle Make,Vehicle Model,Driver Substance Abuse,Injury Severity
7/9/2023 14:20,CLEAR,39.01467833,-77.09955167,DISABLING,2014,HONDA,CRV,ALCOHOL CONTRIBUTED,SUSPECTED SERIOUS INJURY
7/9/2023 10:50,CLEAR,39.01802,-77.20902333,DISABLING,2014,MAZD,4S,NONE DETECTED,NO APPARENT INJURY
7/9/2023 10:50,CLEAR,39.01802,-77.20902333,DISABLING,2012,NISS,SD,NONE DETECTED,NO APPARENT INJURY
7/9/2023 10:25,CLEAR,39.10599017,-77.00157467,DISABLING,2013,NISS,UT,NONE DETECTED,NO APPARENT INJURY
7/9/2023 10:25,CLEAR,39.10599017,-77.00157467,DISABLING,2017,DODGE,RAM,NONE DETECTED,POSSIBLE INJURY
7/9/2023 5:51,CLOUDY,39.06670895,-77.15376493,DISABLING,2022,HOND,SD,NONE DETECTED,NO APPARENT INJURY
7/9/2023 2:05,CLEAR,39.09735667,-77.14775333,DISABLING,2010,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/9/2023 0:37,CLEAR,39.05750862,-77.11992557,SUPERFICIAL,2014,JEEP,CHEROKEE,ALCOHOL PRESENT,NO APPARENT INJURY
7/8/2023 23:10,CLEAR,39.03055991,-77.07551406,SUPERFICIAL,2015,HONDA,CIVIC,UNKNOWN,NO APPARENT INJURY
7/8/2023 23:10,CLEAR,39.03055991,-77.07551406,SUPERFICIAL,2023,KIA,FORTE,N/A,NO APPARENT INJURY
7/8/2023 22:15,N/A,39.06970762,-77.12830297,DISABLING,2019,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/8/2023 21:36,CLEAR,39.02309558,-77.13230903,NO DAMAGE,2009,GILL,BUS,NONE DETECTED,NO APPARENT INJURY
7/8/2023 21:36,CLEAR,39.02309558,-77.13230903,SUPERFICIAL,2008,CHEVROLET,IMPALA,NONE DETECTED,NO APPARENT INJURY
7/8/2023 19:55,CLEAR,38.99004333,-77.18019667,FUNCTIONAL,2014,TOYOTA,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/8/2023 19:55,CLEAR,38.99004333,-77.18019667,FUNCTIONAL,2004,LEXUS,ES350,NONE DETECTED,NO APPARENT INJURY
7/8/2023 19:38,CLEAR,39.13845667,-77.15349167,DISABLING,2003,HOND,SD,NONE DETECTED,NO APPARENT INJURY
7/8/2023 19:38,CLEAR,39.13845667,-77.15349167,SUPERFICIAL,2022,JEEP,WRANGLER,NONE DETECTED,NO APPARENT INJURY
7/8/2023 19:00,RAINING,39.18883083,-77.18992267,DISABLING,2013,SUBA,OUTBACK,NONE DETECTED,NO APPARENT INJURY
7/8/2023 19:00,RAINING,39.18883083,-77.18992267,DISABLING,2002,CHEVY,SUBURBAN,NONE DETECTED,NO APPARENT INJURY
7/8/2023 18:41,CLEAR,39.04725878,-77.05209844,SUPERFICIAL,2006,FORD,ECONOLINE,NONE DETECTED,NO APPARENT INJURY
7/8/2023 18:41,CLEAR,39.04725878,-77.05209844,SUPERFICIAL,2020,HYUNDAI,TUCSON,COMBINED SUBSTANCE PRESENT,NO APPARENT INJURY
7/8/2023 18:26,CLEAR,39.22634583,-77.06940317,DESTROYED,2015,MAZDA,4S,NONE DETECTED,POSSIBLE INJURY
7/8/2023 18:26,CLEAR,39.22634583,-77.06940317,FUNCTIONAL,2012,FORD,F150,NONE DETECTED,NO APPARENT INJURY
7/8/2023 17:51,RAINING,39.03996833,-77.0554725,DISABLING,2023,TOYT,RAV 4,NONE DETECTED,NO APPARENT INJURY
7/8/2023 17:51,RAINING,39.03996833,-77.0554725,DISABLING,2005,MAZDA,MPV,NONE DETECTED,NO APPARENT INJURY
7/8/2023 17:35,CLEAR,39.01100567,-76.97943717,DISABLING,2017,VOLKS,PASSAT,N/A,NO APPARENT INJURY
7/8/2023 17:35,CLEAR,39.01100567,-76.97943717,SUPERFICIAL,2015,CHEV,CRUZE,N/A,NO APPARENT INJURY
7/8/2023 17:35,CLEAR,39.01100567,-76.97943717,FUNCTIONAL,2021,HYUNDAI,SONATA,N/A,NO APPARENT INJURY
7/8/2023 17:08,CLEAR,39.11013367,-76.933704,DISABLING,2010,FORD,TRUCK EXPLORER,N/A,NO APPARENT INJURY
7/8/2023 16:38,CLOUDY,39.057239,-77.12494067,UNKNOWN,2018,SUBARU,CROSSTREK,UNKNOWN,NO APPARENT INJURY
7/8/2023 15:34,CLEAR,39.1526445,-77.33573783,DISABLING,2014,TOYT,PK,N/A,POSSIBLE INJURY
7/8/2023 14:30,CLEAR,39.17204247,-77.20464515,UNKNOWN,2009,DODGE,JOURNEY,UNKNOWN,NO APPARENT INJURY
7/8/2023 13:00,CLEAR,39.01863771,-77.01457501,SUPERFICIAL,2011,JEEP,TRUCK,UNKNOWN,NO APPARENT INJURY
7/8/2023 13:00,CLEAR,39.01863771,-77.01457501,SUPERFICIAL,2007,PONTIAC,4D,NONE DETECTED,NO APPARENT INJURY
7/8/2023 11:56,CLOUDY,39.28383167,-77.20184,DISABLING,2018,CHEV,4S,NONE DETECTED,NO APPARENT INJURY
7/8/2023 11:56,CLOUDY,39.28383167,-77.20184,DISABLING,2002,BMW,4S,NONE DETECTED,NO APPARENT INJURY
7/8/2023 8:30,CLEAR,39.01932922,-77.01256828,SUPERFICIAL,2013,NEW FLYER,XDE40,NONE DETECTED,NO APPARENT INJURY
7/8/2023 8:30,CLEAR,39.01932922,-77.01256828,SUPERFICIAL,2001,CHEVROLET,VAN,UNKNOWN,NO APPARENT INJURY
7/8/2023 3:55,N/A,38.986792,-76.98716237,UNKNOWN,2019,CHEVY,SILVERADO,UNKNOWN,NO APPARENT INJURY
7/8/2023 3:55,N/A,38.986792,-76.98716237,FUNCTIONAL,2014,HYUNDAI,VELOSTAR,NONE DETECTED,NO APPARENT INJURY
7/8/2023 2:26,CLEAR,39.13694474,-77.06889443,DISABLING,2010,CHEVY,EQUINOX,NONE DETECTED,NO APPARENT INJURY
7/8/2023 2:26,CLEAR,39.13694474,-77.06889443,DISABLING,2023,ACURA,MDX,NONE DETECTED,NO APPARENT INJURY
7/8/2023 0:48,CLEAR,39.029535,-76.98350167,DISABLING,2011,DODGE,CARAVAN,NONE DETECTED,NO APPARENT INJURY
7/8/2023 0:48,CLEAR,39.029535,-76.98350167,DISABLING,2014,JEEP,LAREDO,NONE DETECTED,POSSIBLE INJURY
7/7/2023 22:45,CLEAR,39.07385817,-77.11277817,DISABLING,2023,KAWK,NINJA ZX6R,NONE DETECTED,SUSPECTED MINOR INJURY
7/7/2023 22:02,CLOUDY,39.28847415,-77.20453274,SUPERFICIAL,2019,INT,TR,NONE DETECTED,NO APPARENT INJURY
7/7/2023 21:30,CLEAR,39.12801612,-77.18515005,DISABLING,2015,NISSAN,SENTRA,NONE DETECTED,NO APPARENT INJURY
7/7/2023 21:30,CLEAR,39.12801612,-77.18515005,DISABLING,2023,MAZDA,CX50,NONE DETECTED,NO APPARENT INJURY
7/7/2023 21:16,CLEAR,39.15341167,-77.213125,FUNCTIONAL,2015,CHEV,CAMARO,NONE DETECTED,NO APPARENT INJURY
7/7/2023 21:16,CLEAR,39.15341167,-77.213125,FUNCTIONAL,2013,HOND,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/7/2023 20:20,CLOUDY,39.1175755,-77.20633317,DISABLING,2021,SUBARU,WRX,NONE DETECTED,NO APPARENT INJURY
7/7/2023 20:20,CLOUDY,39.1175755,-77.20633317,DISABLING,2014,NISSAN,SENTRA,NONE DETECTED,NO APPARENT INJURY
7/7/2023 19:56,CLEAR,39.11559478,-77.16615843,DESTROYED,2017,HOND,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/7/2023 19:56,CLEAR,39.11559478,-77.16615843,DESTROYED,2011,HOND,INSIGHT,NONE DETECTED,NO APPARENT INJURY
7/7/2023 19:03,CLEAR,39.1570516,-77.1962643,SUPERFICIAL,2023,HYUN,KONA,N/A,NO APPARENT INJURY
7/7/2023 19:03,CLEAR,39.1570516,-77.1962643,FUNCTIONAL,2023,SSRY,SR110,N/A,SUSPECTED SERIOUS INJURY
7/7/2023 18:46,CLEAR,39.1194665,-77.15694767,FUNCTIONAL,2013,FORD,EXPLORER,NONE DETECTED,NO APPARENT INJURY
7/7/2023 18:46,CLEAR,39.1194665,-77.15694767,FUNCTIONAL,2022,TOYT,RAV4,NONE DETECTED,NO APPARENT INJURY
7/7/2023 18:46,CLEAR,39.1194665,-77.15694767,DISABLING,2015,HONDA,CR-V,NONE DETECTED,NO APPARENT INJURY
7/7/2023 17:49,CLEAR,38.99869243,-77.04105048,SUPERFICIAL,2007,DODGE,UNK,UNKNOWN,NO APPARENT INJURY
7/7/2023 17:35,CLEAR,38.99308167,-77.06510167,DISABLING,2013,HONDA,CR-V,ALCOHOL PRESENT,NO APPARENT INJURY
7/7/2023 17:35,CLEAR,38.99308167,-77.06510167,DISABLING,2021,RAM,1500,NONE DETECTED,NO APPARENT INJURY
7/7/2023 17:15,CLEAR,39.14052212,-77.20760908,DISABLING,2016,HONDA,CIVIC,N/A,NO APPARENT INJURY
7/7/2023 17:15,CLEAR,39.14052212,-77.20760908,SUPERFICIAL,2015,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/7/2023 17:15,CLEAR,39.14052212,-77.20760908,DISABLING,2019,DODGE,RAM,NONE DETECTED,NO APPARENT INJURY
7/7/2023 17:00,CLEAR,38.99782783,-77.03448533,DISABLING,2014,SUBA,TK,NONE DETECTED,NO APPARENT INJURY
7/7/2023 17:00,CLEAR,38.99782783,-77.03448533,DISABLING,2017,MITS,TK,NONE DETECTED,NO APPARENT INJURY
7/7/2023 16:45,CLEAR,39.07833333,-77.040145,NO DAMAGE,2019,VW,TIGUAN,NONE DETECTED,NO APPARENT INJURY
7/7/2023 16:16,CLOUDY,39.08258783,-77.2170115,DISABLING,2022,AUDI,E-TRON QUATTRO,NONE DETECTED,SUSPECTED MINOR INJURY
7/7/2023 16:16,CLOUDY,39.08258783,-77.2170115,DISABLING,2012,AUDI,A6,NONE DETECTED,NO APPARENT INJURY
7/7/2023 15:46,CLEAR,39.04902833,-77.02535,FUNCTIONAL,2015,HOND,4S,NONE DETECTED,NO APPARENT INJURY
7/7/2023 15:46,CLEAR,39.04902833,-77.02535,SUPERFICIAL,2020,IC,BU,NONE DETECTED,NO APPARENT INJURY
7/7/2023 14:55,CLEAR,39.1563985,-77.21339017,NO DAMAGE,2013,NISS,SU,NONE DETECTED,NO APPARENT INJURY
7/7/2023 14:38,N/A,39.04859047,-77.06943798,SUPERFICIAL,2019,FORD,TK,NONE DETECTED,NO APPARENT INJURY
7/7/2023 14:38,N/A,39.04859047,-77.06943798,DISABLING,2001,NISS,SD,NONE DETECTED,NO APPARENT INJURY
7/7/2023 13:50,CLEAR,38.96523696,-77.10783266,SUPERFICIAL,2016,TOYOTA,RAV4,UNKNOWN,NO APPARENT INJURY
7/7/2023 13:38,CLOUDY,39.07212867,-77.11309867,DISABLING,2018,HOND,4S,NONE DETECTED,NO APPARENT INJURY
7/7/2023 13:38,CLOUDY,39.07212867,-77.11309867,DISABLING,2016,KIA,2S,NONE DETECTED,NO APPARENT INJURY
7/7/2023 11:56,CLEAR,39.04555667,-77.11209833,FUNCTIONAL,2016,FORD,TRANSIT,NONE DETECTED,NO APPARENT INJURY
7/7/2023 11:56,CLEAR,39.04555667,-77.11209833,FUNCTIONAL,2017,SUBARU,FORRESTER,NONE DETECTED,NO APPARENT INJURY
7/7/2023 11:56,CLEAR,39.04555667,-77.11209833,DISABLING,2013,MERCEDEZ,CLS300,NONE DETECTED,NO APPARENT INJURY
7/7/2023 11:56,CLEAR,39.04555667,-77.11209833,FUNCTIONAL,2019,TOYOTA,TK,NONE DETECTED,NO APPARENT INJURY
7/7/2023 11:44,CLEAR,39.10236556,-77.22029207,FUNCTIONAL,2010,TOYOTA,TK,N/A,POSSIBLE INJURY
7/7/2023 11:44,CLEAR,39.10236556,-77.22029207,FUNCTIONAL,2020,INT,TK,N/A,NO APPARENT INJURY
7/7/2023 8:40,CLEAR,39.085835,-76.93095,DISABLING,2011,HYUNDAI,SONATA,NONE DETECTED,SUSPECTED MINOR INJURY
7/7/2023 8:40,CLEAR,39.085835,-76.93095,DISABLING,2016,TOYOTA,COROLLA,NONE DETECTED,SUSPECTED MINOR INJURY
7/7/2023 8:00,CLEAR,39.14304457,-77.19177077,DISABLING,2016,TOYT,TK,NONE DETECTED,NO APPARENT INJURY
7/7/2023 8:00,CLEAR,39.14304457,-77.19177077,DISABLING,2022,HOND,SD,NONE DETECTED,NO APPARENT INJURY
7/6/2023 21:00,CLEAR,39.11573045,-77.2085847,SUPERFICIAL,2018,HYUNDAI,ELANTRA,NONE DETECTED,POSSIBLE INJURY
7/6/2023 21:00,CLEAR,39.11573045,-77.2085847,SUPERFICIAL,2015,TOYOTA,SIENNA,NONE DETECTED,NO APPARENT INJURY
7/6/2023 18:38,N/A,39.0612988,-77.12503017,NO DAMAGE,2023,HOND,PV,N/A,NO APPARENT INJURY
7/6/2023 18:30,CLEAR,39.1513651,-77.20739088,DISABLING,2017,DODGE,RAM,NONE DETECTED,POSSIBLE INJURY
7/6/2023 18:30,CLEAR,39.1513651,-77.20739088,DISABLING,1998,CHEVY,PRIZM,NONE DETECTED,NO APPARENT INJURY
7/6/2023 17:45,CLEAR,39.11534738,-77.19737732,SUPERFICIAL,2014,KIA,OPTIMA,N/A,NO APPARENT INJURY
7/6/2023 17:45,CLEAR,39.11534738,-77.19737732,SUPERFICIAL,2017,AUDI,Q5,NONE DETECTED,NO APPARENT INJURY
7/6/2023 16:06,CLOUDY,39.10663517,-76.92008717,DISABLING,2012,HOND,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/6/2023 16:06,CLOUDY,39.10663517,-76.92008717,DISABLING,2018,TOYT,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/6/2023 15:50,CLEAR,39.14766483,-77.23284333,DISABLING,2007,TOYOTA,COROLLA,N/A,POSSIBLE INJURY
7/6/2023 15:50,CLEAR,39.14766483,-77.23284333,DISABLING,2015,TOYOTA,RAV4,N/A,NO APPARENT INJURY
7/6/2023 15:37,CLEAR,39.10752449,-77.18940714,DISABLING,2019,BMW,540I,NONE DETECTED,POSSIBLE INJURY
7/6/2023 15:37,CLEAR,39.10752449,-77.18940714,DISABLING,2021,MAZDA,CX-5,NONE DETECTED,POSSIBLE INJURY
7/6/2023 15:34,CLEAR,39.08752883,-77.0798475,SUPERFICIAL,1938,CHEV,MASTER,NONE DETECTED,NO APPARENT INJURY
7/6/2023 15:34,CLEAR,39.08752883,-77.0798475,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/6/2023 15:02,CLOUDY,38.98124708,-77.07720393,SUPERFICIAL,2016,LAND ROVER,RANGE ROVER HSE,NONE DETECTED,NO APPARENT INJURY
7/6/2023 15:02,CLOUDY,38.98124708,-77.07720393,DISABLING,2011,MAZDA,3,NONE DETECTED,NO APPARENT INJURY
7/6/2023 15:00,CLEAR,39.11242,-77.06431667,SUPERFICIAL,2001,TOYT,PK,N/A,NO APPARENT INJURY
7/6/2023 15:00,CLEAR,39.11242,-77.06431667,FUNCTIONAL,2009,FORD,UT,NONE DETECTED,NO APPARENT INJURY
7/6/2023 14:40,N/A,39.16356667,-77.14869833,DESTROYED,2006,LEXUS,RX 330,NONE DETECTED,NO APPARENT INJURY
7/6/2023 14:27,CLEAR,39.10499322,-77.19053611,SUPERFICIAL,2018,LEXS,4S GS350,NONE DETECTED,NO APPARENT INJURY
7/6/2023 14:27,CLEAR,39.10499322,-77.19053611,FUNCTIONAL,2013,TOYT,4D AVALON,NONE DETECTED,NO APPARENT INJURY
7/6/2023 14:27,CLEAR,39.10499322,-77.19053611,FUNCTIONAL,2019,TOYT,TK RAV4,NONE DETECTED,POSSIBLE INJURY
7/6/2023 14:15,CLEAR,38.96197167,-77.08794167,NO DAMAGE,2014,VOLVO,XC60,NONE DETECTED,NO APPARENT INJURY
7/6/2023 14:00,RAINING,39.11821925,-77.25109717,FUNCTIONAL,2019,TOYOTA,HIGHLANDER,NONE DETECTED,NO APPARENT INJURY
7/6/2023 14:00,RAINING,39.11821925,-77.25109717,SUPERFICIAL,2015,GMC,PK,NONE DETECTED,POSSIBLE INJURY
7/6/2023 13:18,CLEAR,39.013001,-77.1490025,SUPERFICIAL,2014,MERCEDES BENZ,M35,NONE DETECTED,NO APPARENT INJURY
7/6/2023 13:18,CLEAR,39.013001,-77.1490025,DISABLING,2019,AUDI,A4,NONE DETECTED,NO APPARENT INJURY
7/6/2023 13:05,N/A,39.10489035,-77.19046917,DISABLING,2021,INTERNATIONAL,MV,NONE DETECTED,NO APPARENT INJURY
7/6/2023 13:05,N/A,39.10489035,-77.19046917,DISABLING,2009,CHEVROLET,MALIBU,NONE DETECTED,NO APPARENT INJURY
7/6/2023 12:52,CLEAR,39.11758717,-77.07512913,DESTROYED,2021,MITSUBISHI,MIRAGE,NONE DETECTED,SUSPECTED SERIOUS INJURY
7/6/2023 12:30,CLEAR,39.03364167,-77.08967167,DISABLING,2013,HYUNDAI,SONATA,NONE DETECTED,NO APPARENT INJURY
7/6/2023 12:30,CLEAR,39.03364167,-77.08967167,DISABLING,2020,NISSAN,ROGUE,NONE DETECTED,NO APPARENT INJURY
7/6/2023 11:43,CLEAR,39.22882167,-77.25215167,DESTROYED,2018,HYUNDAI,ELANTRA,NONE DETECTED,SUSPECTED MINOR INJURY
7/6/2023 10:33,CLEAR,39.16419167,-77.15709,SUPERFICIAL,2014,JEEP,UT,NONE DETECTED,NO APPARENT INJURY
7/6/2023 9:25,CLEAR,39.16068533,-77.19202617,DISABLING,2004,VOLKSWAGON,4D,NONE DETECTED,NO APPARENT INJURY
7/6/2023 9:25,CLEAR,39.16068533,-77.19202617,FUNCTIONAL,2016,NISS,BOX VAN,NONE DETECTED,NO APPARENT INJURY
7/6/2023 9:17,CLEAR,39.16811567,-77.01659417,DISABLING,2014,NISSAN,ALTIMA,NONE DETECTED,NO APPARENT INJURY
7/6/2023 9:17,CLEAR,39.16811567,-77.01659417,DISABLING,2021,TOYT,SIENNA,NONE DETECTED,NO APPARENT INJURY
7/6/2023 8:46,CLEAR,39.02054817,-77.1036985,FUNCTIONAL,2015,TOYOTA,SIENNA,NONE DETECTED,POSSIBLE INJURY
7/6/2023 8:46,CLEAR,39.02054817,-77.1036985,SUPERFICIAL,2015,CHRYSLER,TOWN AND COUNTRY,NONE DETECTED,NO APPARENT INJURY
7/6/2023 8:13,CLEAR,39.083552,-76.94809483,FUNCTIONAL,2022,RAM,3500,NONE DETECTED,NO APPARENT INJURY
7/6/2023 7:54,CLEAR,39.18085949,-77.15699585,DISABLING,2011,LINCOLN,MKS,UNKNOWN,NO APPARENT INJURY
7/6/2023 7:50,N/A,38.97587195,-76.99325355,SUPERFICIAL,2017,NISSAN,MURANO,N/A,POSSIBLE INJURY
7/5/2023 23:32,N/A,39.07435107,-77.16420044,FUNCTIONAL,2020,TOYT,SD,N/A,POSSIBLE INJURY
7/5/2023 23:32,N/A,39.07435107,-77.16420044,FUNCTIONAL,2021,TOYT,SIENNA,N/A,NO APPARENT INJURY
7/5/2023 23:25,CLEAR,39.15402111,-77.24973229,DESTROYED,2013,BMW,328I,ALCOHOL PRESENT,SUSPECTED MINOR INJURY
7/5/2023 23:02,UNKNOWN,39.16816937,-77.39180742,DESTROYED,2011,BUICK,ENCLAVE  SUV,ALCOHOL PRESENT,SUSPECTED SERIOUS INJURY
7/5/2023 20:51,CLEAR,39.05683085,-76.96677861,UNKNOWN,2012,VOLK,TIGUAN,UNKNOWN,NO APPARENT INJURY
7/5/2023 20:51,CLEAR,39.05683085,-76.96677861,UNKNOWN,2022,TOYOTA,RAV4,NONE DETECTED,NO APPARENT INJURY
7/5/2023 18:54,CLEAR,39.181325,-77.2386,DISABLING,2012,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/5/2023 18:54,CLEAR,39.07494287,-77.13426628,DISABLING,2009,TOYT,SD,N/A,NO APPARENT INJURY
7/5/2023 18:54,CLEAR,39.181325,-77.2386,UNKNOWN,2018,JEEP,COMPASS,UNKNOWN,NO APPARENT INJURY
7/5/2023 18:54,CLEAR,39.07494287,-77.13426628,DISABLING,2015,HONDA,TK,N/A,NO APPARENT INJURY
7/5/2023 18:28,CLEAR,39.16878674,-77.20965151,DISABLING,2019,KIA,UT,NONE DETECTED,NO APPARENT INJURY
7/5/2023 17:36,RAINING,39.17581938,-77.40437467,DESTROYED,2015,HONDA,CRV,NONE DETECTED,SUSPECTED MINOR INJURY
7/5/2023 17:36,RAINING,39.17581938,-77.40437467,FUNCTIONAL,2020,TOYOTA,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/5/2023 17:00,CLEAR,39.04412692,-77.06295319,FUNCTIONAL,2019,FORD,ESCAPE,N/A,NO APPARENT INJURY
7/5/2023 17:00,CLEAR,39.04412692,-77.06295319,FUNCTIONAL,2023,CHEVY,MALIBU,N/A,NO APPARENT INJURY
7/5/2023 17:00,CLEAR,39.04412692,-77.06295319,DISABLING,2013,HONDA,CIVIC,N/A,NO APPARENT INJURY
7/5/2023 17:00,CLEAR,39.04412692,-77.06295319,FUNCTIONAL,2019,HYUN,UT,N/A,NO APPARENT INJURY
7/5/2023 16:40,CLEAR,38.99157597,-77.01172361,UNKNOWN,2008,FORD,ECOLINE,UNKNOWN,NO APPARENT INJURY
7/5/2023 16:25,CLEAR,38.98125309,-77.14075276,FUNCTIONAL,2016,TOYOTA,PRIUS,NONE DETECTED,NO APPARENT INJURY
7/5/2023 16:25,CLEAR,38.98125309,-77.14075276,SUPERFICIAL,2008,TOYT,RAV4,NONE DETECTED,NO APPARENT INJURY
7/5/2023 16:25,CLEAR,38.98125309,-77.14075276,DISABLING,2010,SUBA,FORESTER,NONE DETECTED,NO APPARENT INJURY
7/5/2023 15:29,N/A,39.14739167,-77.290825,FUNCTIONAL,2011,INFINITI,G37X,NONE DETECTED,NO APPARENT INJURY
7/5/2023 15:08,RAINING,38.99854167,-77.03095333,FUNCTIONAL,2017,HONDA,CRV,NONE DETECTED,NO APPARENT INJURY
7/5/2023 15:08,RAINING,38.99854167,-77.03095333,DISABLING,2023,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/5/2023 14:13,CLOUDY,39.057244,-77.12618967,DISABLING,2023,CADI,UT,N/A,NO APPARENT INJURY
7/5/2023 14:13,CLOUDY,39.057244,-77.12618967,FUNCTIONAL,2013,HYUN,TK,N/A,NO APPARENT INJURY
7/5/2023 14:08,CLEAR,39.08417439,-77.15291075,DESTROYED,2016,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/5/2023 14:08,CLEAR,39.08417439,-77.15291075,FUNCTIONAL,2014,BMW,PC,NONE DETECTED,NO APPARENT INJURY
7/5/2023 13:11,CLOUDY,39.07948833,-77.08418333,DISABLING,2015,HONDA,PILOT,N/A,POSSIBLE INJURY
7/5/2023 13:11,CLOUDY,39.07948833,-77.08418333,DESTROYED,2014,TOYOTA,COROLLA,N/A,SUSPECTED MINOR INJURY
7/5/2023 13:08,CLEAR,39.1532075,-77.23085267,DISABLING,2019,HONDA,ODYSSEY,NONE DETECTED,NO APPARENT INJURY
7/5/2023 11:29,CLEAR,39.01558167,-77.079545,UNKNOWN,2016,FORD,FLEX,UNKNOWN,NO APPARENT INJURY
7/5/2023 11:29,CLEAR,39.01558167,-77.079545,SUPERFICIAL,2021,VOLVO,XC40,NONE DETECTED,NO APPARENT INJURY
7/5/2023 11:24,CLEAR,39.20396433,-77.24601383,DESTROYED,2021,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/5/2023 11:24,CLEAR,39.20396433,-77.24601383,DESTROYED,2017,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/5/2023 10:39,CLEAR,39.037575,-76.990425,NO DAMAGE,2014,FORD,ESCAPE,NONE DETECTED,NO APPARENT INJURY
7/5/2023 9:50,CLEAR,39.06595333,-77.15997333,SUPERFICIAL,2019,DODGE,CHARGER,NONE DETECTED,NO APPARENT INJURY
7/5/2023 8:40,CLEAR,39.06552667,-77.04827583,NO DAMAGE,2019,FORD,PK,N/A,NO APPARENT INJURY
7/5/2023 8:39,CLEAR,39.08662337,-77.17555828,DESTROYED,2004,HYUNDAI,ELANTRA,UNKNOWN,NO APPARENT INJURY
7/5/2023 8:29,CLEAR,39.00618247,-77.03891646,DISABLING,2023,TOYOTA,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/5/2023 8:29,CLEAR,39.00618247,-77.03891646,SUPERFICIAL,2017,NISSAN,ALTIMA,NONE DETECTED,NO APPARENT INJURY
7/5/2023 0:21,CLEAR,39.15959595,-77.21888955,NO DAMAGE,2008,HOND,UT,N/A,NO APPARENT INJURY
7/5/2023 0:21,CLEAR,39.15959595,-77.21888955,NO DAMAGE,2013,CHEVY,CRUZE,NONE DETECTED,NO APPARENT INJURY
7/4/2023 22:13,N/A,39.0755689,-77.13738197,FUNCTIONAL,2021,TOYOTA,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/4/2023 22:13,N/A,39.0755689,-77.13738197,DISABLING,2017,FORD,EDGE,NONE DETECTED,NO APPARENT INJURY
7/4/2023 22:13,N/A,39.0755689,-77.13738197,FUNCTIONAL,2016,ACURA,MDX,NONE DETECTED,NO APPARENT INJURY
7/4/2023 22:00,CLEAR,39.09391817,-77.15057217,DISABLING,1999,TOYT,SD,N/A,NO APPARENT INJURY
7/4/2023 21:35,CLEAR,39.1132338,-77.17161666,SUPERFICIAL,2015,HONDA,PILOT,UNKNOWN,NO APPARENT INJURY
7/4/2023 20:24,CLEAR,38.99380946,-77.0321385,SUPERFICIAL,0,FORD,EXPEDITION,UNKNOWN,NO APPARENT INJURY
7/4/2023 20:24,CLEAR,38.99380946,-77.0321385,SUPERFICIAL,2014,SUBARU,SW,NONE DETECTED,NO APPARENT INJURY
7/4/2023 19:19,CLEAR,39.17903333,-77.26729717,DISABLING,2007,TOYOTA,PRIUS,NONE DETECTED,NO APPARENT INJURY
7/4/2023 19:19,CLEAR,39.17903333,-77.26729717,SUPERFICIAL,2016,HOND,UT,NONE DETECTED,POSSIBLE INJURY
7/4/2023 19:16,CLEAR,39.15785433,-77.4078515,DESTROYED,2019,JEEP,CHEROKEE,NONE DETECTED,NO APPARENT INJURY
7/4/2023 16:40,CLEAR,39.1272285,-77.38341743,FUNCTIONAL,2015,LEXUS,RCF,N/A,NO APPARENT INJURY
7/4/2023 16:40,CLEAR,39.1272285,-77.38341743,FUNCTIONAL,2011,TOYOTA,TUNDRA,N/A,NO APPARENT INJURY
7/4/2023 16:00,CLEAR,39.05881239,-77.11896131,NO DAMAGE,2004,MERCEDES BENZ,ML350,NONE DETECTED,NO APPARENT INJURY
7/4/2023 15:55,CLEAR,39.05951098,-77.05020197,SUPERFICIAL,2022,KIA,FORTE,NONE DETECTED,NO APPARENT INJURY
7/4/2023 15:55,CLEAR,39.05951098,-77.05020197,UNKNOWN,2018,HYUNDAI,ELANTRA,N/A,NO APPARENT INJURY
7/4/2023 14:52,CLEAR,39.13716233,-77.069076,DISABLING,2019,SUBARU,CROSSTREK,NONE DETECTED,POSSIBLE INJURY
7/4/2023 14:52,CLEAR,39.13716233,-77.069076,DISABLING,2002,CHEVY,TAHOE,NONE DETECTED,NO APPARENT INJURY
7/4/2023 14:00,CLEAR,39.00458333,-76.99607333,NO DAMAGE,2015,TOYOTA,PATHFINDER,NONE DETECTED,NO APPARENT INJURY
